idSolicitud;fecha;fechaCompra
97142;2/5/2020;16/4/2020
97143;3/10/2020;20/7/2020
97144;23/7/2020;31/7/2020
97145;8/1/2020;21/8/2020
97146;23/10/2020;10/4/2020
97147;1/12/2020;29/3/2020
97148;24/2/2020;8/12/2020
97149;4/8/2020;4/2/2020
97150;3/10/2020;31/3/2020
97151;31/1/2020;12/11/2020
97152;5/11/2020;30/8/2020
97153;14/4/2020;14/4/2020
97154;13/12/2020;19/10/2020
97155;18/11/2020;9/7/2020
97156;24/6/2020;27/11/2020
97157;17/5/2020;25/2/2020
97158;8/8/2020;6/6/2020
97159;26/3/2020;17/9/2020
97160;20/2/2020;28/11/2020
97161;11/3/2020;17/8/2020
97162;6/11/2020;15/10/2020
97163;9/2/2020;4/12/2020
97164;2/2/2020;15/1/2020
97165;25/11/2020;22/12/2020
97166;28/8/2020;13/6/2020
97167;30/12/2020;31/1/2020
97168;2/6/2020;22/3/2020
97169;9/10/2020;13/5/2020
97170;23/9/2020;28/7/2020
97171;1/7/2020;5/2/2020
97172;5/1/2020;13/5/2020
97173;1/9/2020;29/1/2020
97174;12/7/2020;8/9/2020
97175;21/7/2020;2/11/2020
97176;28/8/2020;18/10/2020
97177;13/7/2020;4/11/2020
97178;1/3/2020;9/6/2020
97179;7/4/2020;13/12/2020
97180;12/11/2020;28/10/2020
97181;21/3/2020;10/3/2020
97182;29/10/2020;15/9/2020
97183;2/2/2020;17/1/2020
97184;22/7/2020;18/9/2020
97185;12/8/2020;6/3/2020
97186;9/4/2020;9/8/2020
97187;29/4/2020;3/6/2020
97188;15/5/2020;27/7/2020
97189;21/6/2020;13/9/2020
97190;21/3/2020;20/3/2020
97191;21/11/2020;19/2/2020
97192;20/6/2020;14/1/2020
97193;21/1/2020;3/6/2020
97194;2/5/2020;4/11/2020
97195;21/11/2020;19/12/2020
97196;8/1/2020;20/10/2020
97197;26/11/2020;30/11/2020
97198;14/7/2020;31/5/2020
97199;28/4/2020;31/1/2020
97200;19/4/2020;30/11/2020
97201;7/7/2020;5/9/2020
97202;25/9/2020;18/4/2020
97203;27/9/2020;5/7/2020
97204;17/12/2020;23/3/2020
97205;7/6/2020;18/4/2020
97206;28/12/2020;4/5/2020
97207;15/10/2020;24/3/2020
97208;30/12/2020;25/7/2020
97209;3/10/2020;11/5/2020
97210;21/9/2020;28/1/2020
97211;16/5/2020;14/8/2020
97212;17/10/2020;24/8/2020
97213;23/2/2020;30/12/2020
97214;8/6/2020;11/12/2020
97215;29/10/2020;29/3/2020
97216;14/2/2020;11/1/2020
97217;21/1/2020;25/3/2020
97218;3/9/2020;25/7/2020
97219;13/2/2020;19/5/2020
97220;3/8/2020;17/1/2020
97221;5/2/2020;29/6/2020
97222;23/2/2020;22/4/2020
97223;21/12/2020;25/2/2020
97224;1/11/2020;3/10/2020
97225;9/4/2020;20/6/2020
97226;31/10/2020;9/12/2020
97227;5/6/2020;5/10/2020
97228;6/1/2020;14/3/2020
97229;8/4/2020;5/4/2020
97230;31/12/2020;13/7/2020
97231;24/2/2020;17/10/2020
97232;26/5/2020;28/4/2020
97233;15/2/2020;30/3/2020
97234;21/2/2020;22/8/2020
97235;24/11/2020;16/9/2020
97236;7/1/2020;23/12/2020
97237;29/5/2020;7/10/2020
97238;22/9/2020;30/4/2020
97239;23/7/2020;20/7/2020
97240;1/11/2020;5/12/2020
97241;28/3/2020;22/7/2020
97242;3/12/2020;26/4/2020
97243;23/1/2020;19/4/2020
97244;20/7/2020;30/1/2020
97245;6/12/2020;9/8/2020
97246;31/1/2020;22/11/2020
97247;27/8/2020;21/1/2020
97248;27/7/2020;31/12/2020
97249;24/5/2020;19/9/2020
97250;3/10/2020;20/5/2020
97251;11/10/2020;19/3/2020
97252;25/9/2020;27/9/2020
97253;27/6/2020;14/1/2020
97254;26/2/2020;29/12/2020
97255;6/6/2020;27/1/2020
97256;24/6/2020;21/1/2020
97257;12/5/2020;24/4/2020
97258;8/2/2020;6/1/2020
97259;21/7/2020;2/5/2020
97260;3/9/2020;8/1/2020
97261;10/12/2020;6/6/2020
97262;10/2/2020;18/2/2020
97263;9/2/2020;8/12/2020
97264;10/5/2020;20/7/2020
97265;11/9/2020;3/6/2020
97266;22/2/2020;8/8/2020
97267;28/10/2020;25/9/2020
97268;15/4/2020;14/11/2020
97269;20/1/2020;1/8/2020
97270;20/11/2020;5/1/2020
97271;3/5/2020;2/6/2020
97272;10/9/2020;18/8/2020
97273;5/8/2020;13/1/2020
97274;3/6/2020;4/7/2020
97275;3/12/2020;29/7/2020
97276;23/1/2020;21/12/2020
97277;21/3/2020;5/5/2020
97278;8/9/2020;17/2/2020
97279;28/9/2020;24/6/2020
97280;29/10/2020;7/9/2020
97281;7/3/2020;15/12/2020
97282;27/4/2020;26/9/2020
97283;9/4/2020;15/5/2020
97284;9/3/2020;19/4/2020
97285;23/2/2020;30/9/2020
97286;25/1/2020;12/7/2020
97287;9/6/2020;19/1/2020
97288;24/8/2020;10/12/2020
97289;2/3/2020;30/9/2020
97290;16/1/2020;9/9/2020
97291;17/11/2020;20/7/2020
97292;8/6/2020;18/6/2020
97293;15/12/2020;13/12/2020
97294;23/1/2020;10/6/2020
97295;1/6/2020;10/2/2020
97296;1/2/2020;10/4/2020
97297;8/5/2020;27/12/2020
97298;21/9/2020;2/6/2020
97299;4/3/2020;27/5/2020
97300;3/3/2020;20/7/2020
97301;29/11/2020;16/11/2020
97302;11/5/2020;20/7/2020
97303;28/4/2020;31/5/2020
97304;13/1/2020;8/4/2020
97305;1/10/2020;12/1/2020
97306;29/2/2020;31/3/2020
97307;19/9/2020;6/11/2020
97308;31/1/2020;24/4/2020
97309;10/3/2020;4/11/2020
97310;20/2/2020;31/12/2020
97311;25/9/2020;23/11/2020
97312;17/5/2020;1/5/2020
97313;8/4/2020;20/4/2020
97314;24/1/2020;16/2/2020
97315;13/4/2020;15/9/2020
97316;28/1/2020;23/10/2020
97317;3/2/2020;6/10/2020
97318;1/2/2020;29/7/2020
97319;8/3/2020;13/8/2020
97320;8/4/2020;13/7/2020
97321;12/9/2020;4/3/2020
97322;25/7/2020;17/7/2020
97323;5/6/2020;31/12/2020
97324;30/9/2020;24/5/2020
97325;14/11/2020;16/7/2020
97326;16/8/2020;24/5/2020
97327;22/12/2020;24/10/2020
97328;4/12/2020;7/7/2020
97329;23/11/2020;19/10/2020
97330;17/7/2020;23/5/2020
97331;4/6/2020;3/11/2020
97332;20/7/2020;13/11/2020
97333;3/5/2020;21/8/2020
97334;12/7/2020;17/2/2020
97335;22/3/2020;20/10/2020
97336;5/12/2020;15/10/2020
97337;17/4/2020;4/12/2020
97338;15/2/2020;24/3/2020
97339;13/9/2020;11/3/2020
97340;14/1/2020;21/12/2020
97341;22/2/2020;25/7/2020
97342;29/6/2020;20/6/2020
97343;14/8/2020;14/7/2020
97344;20/8/2020;27/6/2020
97345;29/6/2020;16/5/2020
97346;31/10/2020;9/1/2020
97347;4/7/2020;27/11/2020
97348;4/11/2020;1/4/2020
97349;9/3/2020;12/2/2020
97350;1/10/2020;29/5/2020
97351;17/5/2020;22/11/2020
97352;27/9/2020;1/8/2020
97353;21/10/2020;3/6/2020
97354;18/10/2020;28/9/2020
97355;3/12/2020;18/9/2020
97356;30/9/2020;10/12/2020
97357;18/7/2020;16/9/2020
97358;17/5/2020;6/6/2020
97359;4/1/2020;17/11/2020
97360;7/9/2020;9/8/2020
97361;6/10/2020;18/11/2020
97362;28/1/2020;19/4/2020
97363;13/6/2020;25/2/2020
97364;3/12/2020;25/7/2020
97365;14/5/2020;7/10/2020
97366;27/1/2020;16/8/2020
97367;17/1/2020;1/8/2020
97368;27/2/2020;26/2/2020
97369;29/11/2020;22/1/2020
97370;10/8/2020;30/4/2020
97371;23/4/2020;8/9/2020
97372;6/2/2020;11/8/2020
97373;2/9/2020;1/11/2020
97374;22/2/2020;17/1/2020
97375;7/12/2020;26/7/2020
97376;26/2/2020;28/8/2020
97377;4/3/2020;27/4/2020
97378;4/6/2020;18/5/2020
97379;7/12/2020;7/7/2020
97380;26/8/2020;27/4/2020
97381;3/5/2020;4/8/2020
97382;19/9/2020;14/4/2020
97383;23/8/2020;25/5/2020
97384;22/1/2020;9/7/2020
97385;24/8/2020;28/6/2020
97386;9/7/2020;24/3/2020
97387;5/12/2020;5/11/2020
97388;20/6/2020;27/4/2020
97389;14/11/2020;14/9/2020
97390;7/10/2020;24/4/2020
97391;13/2/2020;11/7/2020
97392;13/9/2020;14/2/2020
97393;28/5/2020;21/4/2020
97394;9/3/2020;16/2/2020
97395;17/7/2020;19/2/2020
97396;27/9/2020;30/3/2020
97397;3/10/2020;7/7/2020
97398;4/9/2020;12/3/2020
97399;18/5/2020;5/2/2020
97400;8/12/2020;19/4/2020
97401;28/12/2020;13/9/2020
97402;1/6/2020;31/8/2020
97403;14/1/2020;16/3/2020
97404;8/2/2020;25/10/2020
97405;15/7/2020;16/3/2020
97406;22/8/2020;25/9/2020
97407;21/1/2020;25/9/2020
97408;16/3/2020;17/11/2020
97409;6/6/2020;15/6/2020
97410;4/9/2020;13/9/2020
97411;8/3/2020;21/6/2020
97412;29/12/2020;7/3/2020
97413;31/10/2020;10/5/2020
97414;11/5/2020;9/8/2020
97415;22/6/2020;18/3/2020
97416;20/2/2020;23/7/2020
97417;16/7/2020;21/10/2020
97418;23/1/2020;22/9/2020
97419;15/10/2020;30/1/2020
97420;3/4/2020;9/10/2020
97421;19/6/2020;3/7/2020
97422;26/6/2020;28/5/2020
97423;14/5/2020;7/6/2020
97424;6/2/2020;5/8/2020
97425;21/10/2020;7/2/2020
97426;31/7/2020;6/2/2020
97427;4/5/2020;3/1/2020
97428;2/9/2020;1/10/2020
97429;30/1/2020;31/5/2020
97430;12/1/2020;3/12/2020
97431;8/1/2020;22/5/2020
97432;22/12/2020;20/4/2020
97433;26/8/2020;10/1/2020
97434;7/9/2020;2/4/2020
97435;23/5/2020;15/8/2020
97436;2/3/2020;1/2/2020
97437;19/7/2020;6/3/2020
97438;28/9/2020;5/11/2020
97439;12/6/2020;28/11/2020
97440;11/12/2020;24/6/2020
97441;14/6/2020;17/8/2020
97442;31/3/2020;1/2/2020
97443;12/4/2020;22/11/2020
97444;10/7/2020;10/8/2020
97445;26/4/2020;25/2/2020
97446;4/2/2020;25/4/2020
97447;14/9/2020;28/12/2020
97448;28/12/2020;25/2/2020
97449;10/1/2020;23/7/2020
97450;16/11/2020;29/7/2020
97451;5/6/2020;22/6/2020
97452;18/5/2020;2/4/2020
97453;20/11/2020;15/8/2020
97454;20/3/2020;28/5/2020
97455;6/8/2020;26/8/2020
97456;22/4/2020;28/12/2020
97457;16/11/2020;21/3/2020
97458;22/2/2020;2/2/2020
97459;20/4/2020;31/10/2020
97460;22/8/2020;29/6/2020
97461;17/11/2020;20/3/2020
97462;21/7/2020;20/6/2020
97463;15/5/2020;12/5/2020
97464;28/10/2020;2/10/2020
97465;16/6/2020;22/3/2020
97466;6/5/2020;1/5/2020
97467;25/3/2020;13/9/2020
97468;23/4/2020;19/5/2020
97469;18/11/2020;30/5/2020
97470;18/6/2020;27/9/2020
97471;29/11/2020;16/8/2020
97472;17/10/2020;29/12/2020
97473;4/11/2020;24/3/2020
97474;29/12/2020;12/6/2020
97475;11/5/2020;1/11/2020
97476;13/1/2020;30/1/2020
97477;6/7/2020;27/12/2020
97478;19/2/2020;22/4/2020
97479;29/2/2020;16/8/2020
97480;20/4/2020;22/5/2020
97481;16/1/2020;31/12/2020
97482;16/5/2020;21/1/2020
97483;5/5/2020;17/7/2020
97484;7/7/2020;3/11/2020
97485;3/10/2020;24/1/2020
97486;30/9/2020;27/8/2020
97487;7/12/2020;4/10/2020
97488;30/4/2020;19/11/2020
97489;29/5/2020;3/4/2020
97490;7/9/2020;17/3/2020
97491;22/4/2020;15/1/2020
97492;13/9/2020;20/2/2020
97493;23/3/2020;8/1/2020
97494;8/12/2020;18/5/2020
97495;7/4/2020;11/7/2020
97496;15/10/2020;23/8/2020
97497;21/12/2020;12/11/2020
97498;23/1/2020;24/4/2020
97499;3/11/2020;29/2/2020
97500;8/4/2020;26/3/2020
97501;15/5/2020;18/10/2020
97502;8/11/2020;30/10/2020
97503;9/9/2020;7/12/2020
97504;17/12/2020;14/7/2020
97505;20/2/2020;12/4/2020
97506;26/1/2020;27/2/2020
97507;10/1/2020;30/3/2020
97508;27/9/2020;7/4/2020
97509;29/4/2020;15/2/2020
97510;10/11/2020;1/6/2020
97511;19/9/2020;5/4/2020
97512;27/3/2020;4/9/2020
97513;10/7/2020;8/10/2020
97514;16/3/2020;14/11/2020
97515;9/7/2020;13/8/2020
97516;6/11/2020;7/1/2020
97517;28/9/2020;7/10/2020
97518;29/12/2020;15/2/2020
97519;12/10/2020;13/5/2020
97520;22/8/2020;25/5/2020
97521;9/12/2020;10/8/2020
97522;10/3/2020;22/7/2020
97523;3/12/2020;28/5/2020
97524;7/12/2020;21/3/2020
97525;25/3/2020;5/12/2020
97526;20/10/2020;10/3/2020
97527;18/6/2020;26/11/2020
97528;18/4/2020;19/9/2020
97529;30/12/2020;10/9/2020
97530;8/3/2020;27/8/2020
97531;8/3/2020;28/11/2020
97532;13/1/2020;3/12/2020
97533;9/2/2020;20/3/2020
97534;29/8/2020;27/3/2020
97535;5/1/2020;24/5/2020
97536;27/6/2020;7/10/2020
97537;23/8/2020;15/1/2020
97538;5/10/2020;19/1/2020
97539;29/3/2020;8/4/2020
97540;8/11/2020;27/12/2020
97541;2/6/2020;8/10/2020
97542;7/1/2020;13/3/2020
97543;31/8/2020;20/4/2020
97544;15/12/2020;11/4/2020
97545;19/2/2020;21/3/2020
97546;8/4/2020;11/10/2020
97547;5/2/2020;23/9/2020
97548;27/12/2020;26/6/2020
97549;16/2/2020;10/6/2020
97550;10/4/2020;2/10/2020
97551;18/10/2020;13/7/2020
97552;11/1/2020;21/6/2020
97553;15/4/2020;10/9/2020
97554;26/3/2020;21/4/2020
97555;31/1/2020;15/3/2020
97556;27/6/2020;28/8/2020
97557;3/1/2020;8/10/2020
97558;3/10/2020;19/5/2020
97559;2/11/2020;8/12/2020
97560;30/1/2020;6/12/2020
97561;15/1/2020;17/3/2020
97562;17/3/2020;2/5/2020
97563;18/7/2020;17/12/2020
97564;13/7/2020;27/12/2020
97565;11/4/2020;1/10/2020
97566;2/8/2020;20/5/2020
97567;13/2/2020;9/9/2020
97568;14/10/2020;12/8/2020
97569;22/6/2020;27/11/2020
97570;20/8/2020;27/1/2020
97571;21/1/2020;18/1/2020
97572;10/12/2020;30/11/2020
97573;8/5/2020;13/5/2020
97574;25/5/2020;27/7/2020
97575;23/10/2020;30/9/2020
97576;6/2/2020;11/1/2020
97577;3/12/2020;1/10/2020
97578;5/10/2020;13/2/2020
97579;6/9/2020;22/6/2020
97580;17/2/2020;5/7/2020
97581;4/3/2020;19/3/2020
97582;14/7/2020;1/9/2020
97583;16/10/2020;4/8/2020
97584;7/8/2020;27/7/2020
97585;14/12/2020;25/3/2020
97586;14/4/2020;31/5/2020
97587;22/12/2020;20/7/2020
97588;7/1/2020;9/12/2020
97589;29/9/2020;28/5/2020
97590;2/2/2020;17/2/2020
97591;15/12/2020;1/2/2020
97592;2/6/2020;8/9/2020
97593;22/3/2020;7/9/2020
97594;2/3/2020;17/11/2020
97595;20/3/2020;26/8/2020
97596;17/2/2020;13/2/2020
97597;10/3/2020;31/1/2020
97598;24/12/2020;4/2/2020
97599;15/5/2020;17/6/2020
97600;25/9/2020;28/5/2020
97601;13/2/2020;21/8/2020
97602;8/12/2020;24/1/2020
97603;6/7/2020;12/6/2020
97604;12/8/2020;24/7/2020
97605;10/9/2020;2/2/2020
97606;12/8/2020;21/12/2020
97607;30/4/2020;27/10/2020
97608;7/10/2020;18/6/2020
97609;26/10/2020;6/3/2020
97610;4/1/2020;26/10/2020
97611;3/9/2020;27/12/2020
97612;17/9/2020;18/5/2020
97613;12/6/2020;29/2/2020
97614;22/3/2020;8/9/2020
97615;7/11/2020;9/1/2020
97616;28/5/2020;22/7/2020
97617;1/1/2020;28/11/2020
97618;28/2/2020;25/12/2020
97619;20/8/2020;4/5/2020
97620;29/12/2020;3/9/2020
97621;27/3/2020;12/11/2020
97622;27/12/2020;13/2/2020
97623;20/7/2020;12/11/2020
97624;24/12/2020;2/2/2020
97625;29/11/2020;12/9/2020
97626;5/1/2020;10/11/2020
97627;6/3/2020;28/1/2020
97628;7/8/2020;19/1/2020
97629;1/9/2020;13/3/2020
97630;29/6/2020;27/5/2020
97631;6/4/2020;14/11/2020
97632;16/11/2020;6/10/2020
97633;1/11/2020;8/2/2020
97634;24/11/2020;25/8/2020
97635;24/2/2020;21/7/2020
97636;6/4/2020;26/9/2020
97637;22/8/2020;20/9/2020
97638;14/11/2020;16/11/2020
97639;1/4/2020;14/3/2020
97640;16/7/2020;19/2/2020
97641;4/5/2020;11/3/2020
97642;10/3/2020;24/11/2020
97643;30/9/2020;23/6/2020
97644;12/10/2020;3/4/2020
97645;23/11/2020;7/11/2020
97646;21/8/2020;29/3/2020
97647;23/9/2020;1/7/2020
97648;16/11/2020;29/3/2020
97649;15/9/2020;17/11/2020
97650;8/8/2020;28/10/2020
97651;10/2/2020;3/11/2020
97652;29/5/2020;5/2/2020
97653;1/1/2020;25/1/2020
97654;12/10/2020;18/8/2020
97655;18/1/2020;20/11/2020
97656;12/4/2020;13/2/2020
97657;24/5/2020;17/3/2020
97658;18/3/2020;31/10/2020
97659;28/1/2020;29/7/2020
97660;19/6/2020;26/10/2020
97661;23/8/2020;23/6/2020
97662;17/9/2020;28/3/2020
97663;13/12/2020;11/7/2020
97664;28/6/2020;26/2/2020
97665;4/10/2020;20/5/2020
97666;7/2/2020;25/11/2020
97667;29/5/2020;19/3/2020
97668;31/3/2020;22/12/2020
97669;13/7/2020;30/9/2020
97670;28/11/2020;5/4/2020
97671;4/8/2020;14/7/2020
97672;8/1/2020;22/9/2020
97673;9/3/2020;5/12/2020
97674;27/6/2020;3/6/2020
97675;26/7/2020;24/10/2020
97676;25/2/2020;27/1/2020
97677;24/12/2020;10/1/2020
97678;1/3/2020;8/3/2020
97679;13/7/2020;11/10/2020
97680;20/6/2020;6/1/2020
97681;12/11/2020;6/2/2020
97682;16/8/2020;4/4/2020
97683;13/6/2020;28/7/2020
97684;30/1/2020;30/6/2020
97685;24/5/2020;26/11/2020
97686;14/12/2020;15/11/2020
97687;11/2/2020;5/3/2020
97688;18/10/2020;24/4/2020
97689;10/6/2020;8/10/2020
97690;23/11/2020;10/4/2020
97691;29/4/2020;8/9/2020
97692;31/8/2020;30/11/2020
97693;23/8/2020;4/6/2020
97694;4/12/2020;8/12/2020
97695;10/2/2020;16/3/2020
97696;31/1/2020;21/9/2020
97697;26/8/2020;28/11/2020
97698;5/12/2020;3/8/2020
97699;9/1/2020;6/7/2020
97700;10/7/2020;7/1/2020
97701;23/9/2020;9/6/2020
97702;27/9/2020;30/9/2020
97703;29/6/2020;7/9/2020
97704;21/2/2020;2/2/2020
97705;26/6/2020;17/9/2020
97706;7/6/2020;9/4/2020
97707;13/9/2020;4/5/2020
97708;28/6/2020;6/6/2020
97709;30/12/2020;10/12/2020
97710;18/5/2020;30/8/2020
97711;1/3/2020;10/7/2020
97712;28/12/2020;17/12/2020
97713;13/2/2020;28/5/2020
97714;11/11/2020;3/7/2020
97715;30/8/2020;4/5/2020
97716;22/5/2020;4/2/2020
97717;25/7/2020;30/8/2020
97718;3/5/2020;16/12/2020
97719;8/8/2020;1/4/2020
97720;29/10/2020;15/7/2020
97721;25/12/2020;8/11/2020
97722;12/8/2020;3/12/2020
97723;5/8/2020;2/9/2020
97724;5/6/2020;9/5/2020
97725;12/4/2020;17/8/2020
97726;17/9/2020;17/10/2020
97727;25/12/2020;28/7/2020
97728;22/4/2020;30/6/2020
97729;20/8/2020;15/3/2020
97730;16/6/2020;21/6/2020
97731;16/11/2020;29/3/2020
97732;28/7/2020;19/12/2020
97733;18/6/2020;11/2/2020
97734;5/11/2020;28/4/2020
97735;26/9/2020;4/4/2020
97736;12/5/2020;27/3/2020
97737;13/8/2020;13/5/2020
97738;18/10/2020;26/5/2020
97739;31/1/2020;13/7/2020
97740;20/11/2020;21/7/2020
97741;15/8/2020;22/1/2020
97742;11/3/2020;31/3/2020
97743;18/12/2020;13/9/2020
97744;29/2/2020;17/6/2020
97745;18/2/2020;18/7/2020
97746;8/6/2020;11/7/2020
97747;19/4/2020;2/10/2020
97748;20/8/2020;14/11/2020
97749;13/4/2020;22/6/2020
97750;16/1/2020;12/6/2020
97751;16/4/2020;9/5/2020
97752;1/9/2020;11/6/2020
97753;10/4/2020;24/9/2020
97754;11/10/2020;31/1/2020
97755;8/3/2020;9/6/2020
97756;23/11/2020;28/8/2020
97757;29/2/2020;14/10/2020
97758;8/3/2020;1/12/2020
97759;6/6/2020;20/8/2020
97760;28/1/2020;19/12/2020
97761;26/1/2020;22/6/2020
97762;11/10/2020;26/9/2020
97763;10/3/2020;27/7/2020
97764;29/8/2020;7/1/2020
97765;14/9/2020;30/7/2020
97766;21/4/2020;6/7/2020
97767;20/8/2020;8/8/2020
97768;16/2/2020;26/3/2020
97769;14/12/2020;25/2/2020
97770;12/12/2020;21/8/2020
97771;7/9/2020;28/12/2020
97772;13/1/2020;24/10/2020
97773;30/8/2020;18/3/2020
97774;12/3/2020;22/10/2020
97775;9/10/2020;6/8/2020
97776;20/12/2020;20/12/2020
97777;5/6/2020;1/11/2020
97778;16/11/2020;23/4/2020
97779;26/2/2020;9/10/2020
97780;7/3/2020;24/5/2020
97781;30/5/2020;26/10/2020
97782;26/3/2020;30/9/2020
97783;15/7/2020;12/12/2020
97784;21/5/2020;24/5/2020
97785;18/9/2020;9/6/2020
97786;6/10/2020;2/4/2020
97787;16/1/2020;19/11/2020
97788;29/11/2020;13/8/2020
97789;1/1/2020;20/12/2020
97790;3/7/2020;15/1/2020
97791;11/8/2020;14/1/2020
97792;21/3/2020;16/12/2020
97793;9/9/2020;30/10/2020
97794;25/8/2020;17/9/2020
97795;15/11/2020;10/10/2020
97796;21/6/2020;11/8/2020
97797;21/1/2020;31/5/2020
97798;22/4/2020;27/12/2020
97799;30/12/2020;9/12/2020
97800;7/6/2020;24/4/2020
97801;31/3/2020;9/9/2020
97802;3/6/2020;16/2/2020
97803;25/1/2020;1/1/2020
97804;18/7/2020;28/3/2020
97805;27/8/2020;8/3/2020
97806;29/12/2020;8/6/2020
97807;7/9/2020;22/1/2020
97808;15/11/2020;6/1/2020
97809;11/10/2020;22/4/2020
97810;19/6/2020;10/5/2020
97811;2/12/2020;6/4/2020
97812;1/1/2020;7/10/2020
97813;13/7/2020;10/10/2020
97814;13/5/2020;20/12/2020
97815;12/3/2020;13/5/2020
97816;26/5/2020;26/11/2020
97817;25/12/2020;14/2/2020
97818;28/8/2020;20/3/2020
97819;20/10/2020;29/1/2020
97820;12/11/2020;18/6/2020
97821;29/11/2020;5/9/2020
97822;23/4/2020;24/12/2020
97823;5/9/2020;9/4/2020
97824;7/2/2020;24/12/2020
97825;28/6/2020;8/4/2020
97826;1/1/2020;20/1/2020
97827;23/12/2020;29/3/2020
97828;3/12/2020;22/4/2020
97829;30/12/2020;11/1/2020
97830;5/4/2020;6/6/2020
97831;2/12/2020;5/8/2020
97832;10/4/2020;10/2/2020
97833;13/10/2020;13/5/2020
97834;5/5/2020;15/12/2020
97835;5/1/2020;24/12/2020
97836;27/9/2020;10/11/2020
97837;29/3/2020;25/2/2020
97838;22/1/2020;8/9/2020
97839;5/11/2020;14/1/2020
97840;10/10/2020;10/11/2020
97841;18/12/2020;8/8/2020
97842;11/6/2020;7/5/2020
97843;17/3/2020;21/8/2020
97844;8/7/2020;26/8/2020
97845;16/11/2020;22/10/2020
97846;12/7/2020;29/6/2020
97847;13/12/2020;19/1/2020
97848;31/1/2020;12/7/2020
97849;11/10/2020;21/10/2020
97850;12/3/2020;23/12/2020
97851;16/8/2020;1/1/2020
97852;25/4/2020;3/5/2020
97853;25/10/2020;3/7/2020
97854;2/12/2020;3/9/2020
97855;12/5/2020;7/3/2020
97856;20/12/2020;20/8/2020
97857;30/4/2020;17/8/2020
97858;24/11/2020;5/5/2020
97859;6/1/2020;12/2/2020
97860;9/12/2020;12/8/2020
97861;8/10/2020;11/1/2020
97862;4/6/2020;6/8/2020
97863;7/7/2020;7/7/2020
97864;25/2/2020;19/3/2020
97865;15/10/2020;27/1/2020
97866;13/11/2020;3/11/2020
97867;20/6/2020;25/9/2020
97868;21/7/2020;22/6/2020
97869;10/5/2020;20/12/2020
97870;6/9/2020;17/3/2020
97871;14/6/2020;11/3/2020
97872;22/2/2020;8/4/2020
97873;18/1/2020;21/10/2020
97874;12/6/2020;26/3/2020
97875;13/3/2020;15/1/2020
97876;15/6/2020;26/8/2020
97877;30/7/2020;21/8/2020
97878;7/10/2020;27/6/2020
97879;4/1/2020;12/6/2020
97880;22/12/2020;15/8/2020
97881;22/8/2020;21/1/2020
97882;18/6/2020;10/8/2020
97883;1/10/2020;26/2/2020
97884;19/1/2020;27/11/2020
97885;22/4/2020;18/5/2020
97886;10/3/2020;12/1/2020
97887;31/7/2020;15/12/2020
97888;29/9/2020;10/2/2020
97889;27/11/2020;13/2/2020
97890;24/2/2020;14/10/2020
97891;16/11/2020;28/1/2020
97892;4/1/2020;19/11/2020
97893;20/2/2020;28/3/2020
97894;25/6/2020;1/8/2020
97895;16/2/2020;2/2/2020
97896;10/3/2020;23/5/2020
97897;4/4/2020;12/6/2020
97898;16/12/2020;4/4/2020
97899;11/4/2020;2/1/2020
97900;16/5/2020;20/11/2020
97901;5/4/2020;17/8/2020
97902;8/10/2020;22/5/2020
97903;26/10/2020;3/12/2020
97904;31/12/2020;12/7/2020
97905;2/7/2020;4/5/2020
97906;26/10/2020;27/12/2020
97907;15/9/2020;23/11/2020
97908;30/10/2020;28/10/2020
97909;22/2/2020;21/8/2020
97910;5/5/2020;21/10/2020
97911;29/1/2020;23/12/2020
97912;18/8/2020;29/12/2020
97913;27/4/2020;2/1/2020
97914;16/8/2020;14/1/2020
97915;10/11/2020;15/12/2020
97916;13/7/2020;8/2/2020
97917;9/9/2020;4/10/2020
97918;18/1/2020;1/9/2020
97919;12/3/2020;7/10/2020
97920;5/11/2020;18/7/2020
97921;8/12/2020;23/9/2020
97922;27/3/2020;21/8/2020
97923;8/1/2020;2/5/2020
97924;8/1/2020;21/1/2020
97925;26/8/2020;26/11/2020
97926;29/12/2020;22/7/2020
97927;13/3/2020;25/6/2020
97928;3/5/2020;7/10/2020
97929;2/8/2020;24/5/2020
97930;16/10/2020;22/11/2020
97931;22/4/2020;5/1/2020
97932;15/12/2020;13/9/2020
97933;6/7/2020;19/3/2020
97934;3/2/2020;10/6/2020
97935;27/10/2020;23/2/2020
97936;15/4/2020;13/8/2020
97937;29/5/2020;24/8/2020
97938;3/6/2020;27/2/2020
97939;26/9/2020;1/6/2020
97940;20/9/2020;10/4/2020
97941;28/5/2020;17/7/2020
97942;24/11/2020;4/3/2020
97943;23/8/2020;10/1/2020
97944;9/6/2020;23/2/2020
97945;20/11/2020;20/12/2020
97946;2/9/2020;2/11/2020
97947;28/11/2020;1/6/2020
97948;1/8/2020;1/11/2020
97949;1/8/2020;7/4/2020
97950;26/4/2020;14/8/2020
97951;12/1/2020;31/12/2020
97952;24/6/2020;15/9/2020
97953;11/7/2020;3/9/2020
97954;26/10/2020;30/8/2020
97955;25/2/2020;19/6/2020
97956;13/4/2020;7/12/2020
97957;22/9/2020;20/4/2020
97958;15/5/2020;19/6/2020
97959;9/2/2020;11/9/2020
97960;8/5/2020;4/7/2020
97961;21/3/2020;20/1/2020
97962;19/12/2020;10/8/2020
97963;10/5/2020;28/10/2020
